name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj_hoc,FDR,falsePos,WT_rep1,WT_rep2,SMC4KD_rep1,SMC4KD_rep2
PBANKA_0718500,1878.675,2140.65,1616.7,0.75589500531459,-0.403742238525037,5.94771899993699,0.181915812171558,1,0.588627592240826,906.486492050872,1616,2665.3,1687.1,1546.3
PBANKA_1432900,2855.875,3211.05,2500.7,0.778770275842617,-0.360730274661742,6.5522699766864,0.182152017093947,1,0.589009410239544,907.663501179137,3264.5,3157.6,2702.9,2298.5
PBANKA_1327080,1958.3,1678.4,2238.2,1.33465264680272,0.416464318736652,6.00842319626353,0.182317151745394,1,0.589161068188908,908.486367147296,1294.2,2062.6,1875.2,2601.2
PBANKA_MIT02500,17.225,12.45,22,1.67461997017598,0.743833734765461,-0.618355513092181,0.182444167035601,1,0.589189426013222,909.119284338401,17.2,7.7,18,26
PBANKA_0402200,101.025,82.15,119.9,1.46567950757122,0.551569671421055,1.7609948352552,0.182884438882204,1,0.589984162447919,910.935546819588,72.3,92,100.5,139.3
PBANKA_0936200,439.45,370.45,508.45,1.37277241315151,0.457092466247441,3.85914903814749,0.182927058194268,1,0.589984162447919,911.525530982035,360.6,380.3,466.2,550.7
PBANKA_0623300,3692.7,3227,4158.4,1.28860953313036,0.36581517296605,6.92309955067059,0.183574599917679,1,0.591553087744249,914.541073652609,3192.2,3261.8,3737.5,4579.3
PBANKA_0715600,4262.975,3695.55,4830.4,1.3073838384431,0.386682768157201,7.13004712202057,0.183668684303772,1,0.591553087744249,915.132626740353,3242.9,4148.2,4202,5458.8
PBANKA_1416300,9680.7,8181.7,11179.7,1.3666532262094,0.450647220782932,8.31286816298958,0.183769652785089,1,0.591553087744249,915.724179828097,6122.4,10241,9073.7,13285.7
PBANKA_1348700,4876.125,5502.55,4249.7,0.772387530613058,-0.37260322120977,7.32366325838401,0.184045850421062,1,0.591968834490433,916.95972462568,5257.4,5747.7,4617.5,3881.9
PBANKA_0310800,1351.4,1524.85,1177.95,0.772529801366078,-0.372337506914026,5.47363678784787,0.184237318851657,1,0.591968834490433,917.551693460171,1523.8,1525.9,1150.5,1205.4
PBANKA_0828100,4801.325,5456.8,4145.85,0.759595987020204,-0.396695811202669,7.30159085983976,0.184255200139406,1,0.591968834490433,918.143662294661,6403.5,4510.1,4546.3,3745.4
PBANKA_0925600,747.75,614.85,880.65,1.4337424249309,0.519785863891667,4.62188524447994,0.184499936294288,1,0.592373184635592,919.363182554439,504.3,725.4,551.2,1210.1
PBANKA_1315300,113123.65,128292.45,97954.85,0.76352552482919,-0.389251707440928,11.8592760481305,0.185148656487005,1,0.593668951063832,921.96788100213,135895.1,120689.8,104213.4,91696.3
PBANKA_0316600,295.7,350.35,241.05,0.685947214839749,-0.543830532802567,3.29017588212204,0.185207835375569,1,0.593668951063832,922.561549953194,429.3,271.4,181.2,300.9
PBANKA_0416500,2495.975,2897.05,2094.9,0.722670387822152,-0.468590315322623,6.35874375298212,0.185260930946068,1,0.593668951063832,923.155218904258,3956.9,1837.2,2314.8,1875
PBANKA_1219500,841.1,720.25,961.95,1.33537371941341,0.417243552918013,4.79195683732306,0.185522575142846,1,0.594125316154756,924.4589919368,716.7,723.8,777,1146.9
PBANKA_0206500,2889.175,2454,3324.35,1.35542087319247,0.438740893931908,6.56900907829302,0.185681201855138,1,0.594231644351345,925.218670255044,1830.2,3077.8,2625.6,4023.1
PBANKA_0613300,2506.675,2818.5,2194.85,0.778756127156457,-0.360756485760726,6.36421633420687,0.186060359727547,1,0.594231644351345,925.812901899396,2835.2,2801.8,2414.4,1975.3
PBANKA_0618700,694.975,791.35,598.6,0.756301160875365,-0.402967261520662,4.51592116801057,0.186148549352774,1,0.594231644351345,926.407133543747,809.8,772.9,625.1,572.1
PBANKA_1017900,2342.925,2630.2,2055.65,0.781657993511576,-0.355390585810684,6.2666869904827,0.18627173266884,1,0.594231644351345,927.001365188098,2506.2,2754.2,1922.4,2188.9
PBANKA_0921900,243.25,286.75,199.75,0.698029251321661,-0.518640600211083,3.00284425835652,0.186476550535231,1,0.594231644351345,927.59559683245,237.7,335.8,158,241.5
PBANKA_1021200,6015.975,5242.3,6789.65,1.29501547514878,0.372969337901798,7.62691941996422,0.186737015250086,1,0.594231644351345,928.189828476801,5621.7,4862.9,6472.1,7107.2
PBANKA_0205300,375.4,433.65,317.15,0.731310968409126,-0.451443094750261,3.63030171350669,0.186746211440014,1,0.594231644351345,928.784060121152,445.6,421.7,328.8,305.5
PBANKA_1357800,9284.05,10687.9,7880.2,0.737227236068866,-0.439818724114542,8.25261796059968,0.186794128693979,1,0.594231644351345,929.378291765504,12970.5,8405.3,9515,6245.4
PBANKA_1336200,13566.275,11310.85,15821.7,1.39899035263165,0.484386013783247,8.79961768829975,0.186812013498057,1,0.594231644351345,929.972523409855,7583.8,15037.9,12556.2,19087.2
PBANKA_0703600,2152.7,2440.8,1864.6,0.763473957407625,-0.38934914829046,6.14522878941276,0.186921420641799,1,0.594231644351345,930.566755054206,2950.9,1930.7,2006.5,1722.7
PBANKA_0923100,526.2,449.15,603.25,1.34252683758167,0.424950928478086,4.11809387917511,0.18707264600535,1,0.594231644351345,931.160986698558,458.2,440.1,577.8,628.7
PBANKA_1022500,542.525,625.2,459.85,0.736090337642803,-0.442045261116608,4.15821638431599,0.187095560166143,1,0.594231644351345,931.755218342909,564.9,685.5,395,524.7
PBANKA_0907500,10133.2,8808.6,11457.8,1.30086759016851,0.379474123678424,8.37881943405894,0.187255508310887,1,0.594231644351345,932.34944998726,7868.5,9748.7,11441.7,11473.9
PBANKA_1139700,625.1,714.9,535.3,0.749357775410532,-0.416273407481971,4.3623768663332,0.18745198663484,1,0.594231644351345,932.943681631612,646.2,783.6,515.2,555.4
PBANKA_0941900,25610,22194.65,29025.35,1.30770595860334,0.387038183226015,9.71628713973498,0.187772079386445,1,0.594231644351345,933.537913275963,24761.5,19627.8,27503.5,30547.2
PBANKA_1434900,4095.9,3561.65,4630.15,1.30030093566663,0.378845552600023,7.0724037045117,0.187801400235505,1,0.594231644351345,934.132144920314,3140.7,3982.6,4068,5192.3
PBANKA_0834900,1542.75,1741.75,1343.75,0.771116743982145,-0.374978799968917,5.66486356422942,0.187816023329586,1,0.594231644351345,934.726376564666,1942.3,1541.2,1435.6,1251.9
PBANKA_1316900,1749.75,1965.6,1533.9,0.780558726183563,-0.357420915872433,5.84584580702861,0.187830537787245,1,0.594231644351345,935.320608209017,1876.3,2054.9,1565.2,1502.6
PBANKA_1327700,1696.95,1913,1480.9,0.774184758553629,-0.369250189447194,5.8018513477967,0.18789603876171,1,0.594231644351345,935.914839853368,1930.5,1895.5,1669.1,1292.7
PBANKA_1015500,2833.675,3242.4,2424.95,0.747590852744142,-0.419679177999848,6.54140641336735,0.187948824896124,1,0.594231644351345,936.50907149772,3986.7,2498.1,2874.6,1975.3
PBANKA_0618900,615.575,515.15,716,1.39165144785206,0.476797919934938,4.34229594085685,0.1880600648489,1,0.594231644351345,937.103303142071,433.8,596.5,534,898
PBANKA_1321900,735.575,629.9,841.25,1.33741603507286,0.419448319860358,4.59839371744638,0.188258296293638,1,0.59430011722234,937.805584976853,536,723.8,742.7,939.8
PBANKA_0410300,7516.4,6465.75,8567.05,1.32519445513821,0.406204072037943,7.94791240965988,0.188320265922953,1,0.59430011722234,938.399885094075,5395.7,7535.8,7385.7,9748.4
PBANKA_0617500,913.55,782.15,1044.95,1.33760880600024,0.419656250386591,4.91019251660421,0.188626301444323,1,0.594606128219339,939.477682586555,658,906.3,893.8,1196.1
PBANKA_0936100,886.3,766.75,1005.85,1.31087087114045,0.390525578206093,4.8675775914826,0.188655887761344,1,0.594606128219339,940.072288714775,814.3,719.2,930.7,1081
PBANKA_1221600,2434.9,2787.35,2082.45,0.746699649004786,-0.421400042003377,6.32286752739456,0.189193396518414,1,0.595923321650604,942.750694851256,3536.6,2038.1,2357.7,1807.2
PBANKA_1130500,1921.4,1665.15,2177.65,1.30835295505845,0.38775178993527,5.98120193064832,0.189449118415878,1,0.596351836428504,944.024957066322,1473.2,1857.1,1754.1,2601.2
PBANKA_1040100,59316.025,67456.6,51175.45,0.758645591465678,-0.398502020638535,10.927884219335,0.189637820836874,1,0.596568978049334,944.965261230145,66673.6,68239.6,59460.6,42890.3
PBANKA_1145751,11.425,8.2,14.65,1.80958467085347,0.855658613299043,-1.15924404177658,0.18990273575258,1,0.597025446217731,946.285332255104,7.2,9.2,17.2,12.1
PBANKA_0316100,2401,2092.95,2709.05,1.29498164815792,0.372931652893174,6.30235425253094,0.190163428261165,1,0.597226495672909,947.201222137233,1821.2,2364.7,2386,3032.1
PBANKA_0926000,304.925,256.9,352.95,1.37400708802962,0.458389446542336,3.33536076332069,0.190206391457537,1,0.597226495672909,947.798448632906,253.1,260.7,340.9,365
PBANKA_0401200,951.15,1092.35,809.95,0.740404427691527,-0.433614572194396,4.96892098321009,0.190721405494397,1,0.597567502685168,948.937194264047,1376.5,808.2,782.2,837.7
PBANKA_1340200,2684.85,2300.1,3069.6,1.3354308867961,0.417305313407222,6.46326159812854,0.190785537094246,1,0.597567502685168,949.534761766732,1721.7,2878.5,2598.1,3541.1
PBANKA_1240200,1235.975,1073.8,1398.15,1.30137445578666,0.380036140977379,5.34610668561282,0.190887717436249,1,0.597567502685168,950.132329269417,1137,1010.6,1263,1533.3
PBANKA_0622900,796.05,656.2,935.9,1.42877646739299,0.514780223915127,4.71145701585705,0.190914340945706,1,0.597567502685168,950.729896772102,458.2,854.2,653.4,1218.4
PBANKA_1412100,142.55,113.5,171.6,1.52217462930532,0.606133879459514,2.24568548759745,0.190952860043909,1,0.597567502685168,951.327464274787,81.3,145.7,118.5,224.7
PBANKA_0802200,626.8,725.5,528.1,0.726516821651917,-0.460931892717004,4.36920483319274,0.191034523736198,1,0.597567502685168,951.925031777473,921.9,529.1,531.5,524.7
PBANKA_0612400,227262.475,258652.55,195872.4,0.757278276301447,-0.401104551522377,12.8657246302796,0.19140674965996,1,0.598104701954711,953.378894915809,286011.6,231293.5,225143.7,166601.1
PBANKA_0806100,811.675,922.3,701.05,0.76082807481025,-0.394357611777453,4.73845966274413,0.191446317402722,1,0.598104701954711,953.976999617764,812.5,1032.1,697.2,704.9
PBANKA_0925800,2564.975,2894.15,2235.8,0.772221823051074,-0.37291276935314,6.39766004919758,0.191994664570558,1,0.598849989663706,955.764583503274,3337.7,2450.6,2435,2036.6
PBANKA_0205100,2519.25,2200.1,2838.4,1.29066615265885,0.368115877338138,6.37166129919258,0.19206713625729,1,0.598849989663706,956.363433492938,1925.1,2475.1,2574.1,3102.7
PBANKA_1356100,5515.875,6255.85,4775.9,0.763610434227802,-0.389091278544336,7.50130910359463,0.192071055030074,1,0.598849989663706,956.962283482602,5074,7437.7,4626.1,4925.7
PBANKA_1447500,459.5,388.9,530.1,1.36534063975676,0.449260935011758,3.922454052918,0.192343345416703,1,0.598849989663706,957.561133472266,345.3,432.5,539.2,521
PBANKA_0412500,1553.7,1750.05,1357.35,0.775223671697361,-0.367315470317315,5.6750417674852,0.192506899078981,1,0.598849989663706,958.159983461929,1935.9,1564.2,1421,1293.7
PBANKA_1209100,2276.925,1989.15,2564.7,1.28986801259719,0.367223447576026,6.22588570970815,0.192548941989057,1,0.598849989663706,958.758833451593,1766.9,2211.4,2226.3,2903.1
PBANKA_0613200,5371.975,6088.4,4655.55,0.764541412171877,-0.387333446124185,7.46352416564924,0.192560000682338,1,0.598849989663706,959.357683441257,6987.3,5189.5,5209.1,4102
PBANKA_1022700,2196.675,2586.3,1807.05,0.69825672539675,-0.518170530714664,6.17484570702611,0.192896868514655,1,0.598849989663706,959.95653343092,3706.5,1466.1,2200.6,1413.5
PBANKA_0103500,187.1,220.5,153.7,0.694032014690622,-0.526925881118265,2.6373617138071,0.192909376117429,1,0.598849989663706,960.555383420584,278.4,162.6,158.8,148.6
PBANKA_0618400,4023.4,3504.75,4542.05,1.29637697753802,0.374485305059773,7.04661592136295,0.192922444539653,1,0.598849989663706,961.154233410248,2971.7,4037.8,4225.2,4858.9
PBANKA_1135500,9681.3,8318.15,11044.45,1.32799435953412,0.409249019057249,8.31297028514522,0.193013042845552,1,0.598849989663706,961.753083399912,6395.3,10241,10577.9,11511
PBANKA_1321500,4102.625,4699.25,3506,0.746053097861648,-0.422649781704976,7.07471363276446,0.193127018540954,1,0.598849989663706,962.351933389575,5078.5,4320,4522.2,2489.8
PBANKA_1205800,2132.075,1853.7,2410.45,1.30120482028309,0.37984807193191,6.13102366153229,0.193277999111853,1,0.598916184750771,963.05722507924,1537.4,2170,2115.6,2705.3
PBANKA_0507600,1162.45,1008.85,1316.05,1.30438524181635,0.383370023231508,5.25762721490818,0.193388750002808,1,0.598916184750771,963.656141263991,1013.2,1004.5,1157.4,1474.7
PBANKA_0706300,930.025,1080,780.05,0.72150913941331,-0.470910425323004,4.93673026393196,0.193559064919451,1,0.599071317076787,964.504820493627,1365.6,794.4,968.5,591.6
PBANKA_1029600,9240.325,10539.45,7941.2,0.753560075668358,-0.408205563271405,8.24559859721584,0.193981171224351,1,0.600005075239567,966.608176210943,8893.4,12185.5,9351.9,6530.5
PBANKA_1117400,1850.525,1628.75,2072.3,1.27255395335929,0.347726824547557,5.92720259207061,0.194448972160967,1,0.601078925730831,968.9392282781,1564.5,1693,1946.4,2198.2
PBANKA_0506800,2393.775,2700.15,2087.4,0.772716923518308,-0.37198809966658,6.29812941365687,0.194624254682497,1,0.601247775004886,969.812661082882,3175.1,2225.2,2224.6,1950.2
PBANKA_0522700,58306.25,50655.8,65956.7,1.30203938572879,0.380773089621972,10.9031422147858,0.19483678679497,1,0.60153141796737,970.871708599336,55066.1,46245.5,68348.8,63564.6
PBANKA_1449600,1196.375,1036.5,1356.25,1.30709103885495,0.386359628302817,5.29960994299016,0.195053178172368,1,0.601826617234,971.949986832909,1191.2,881.8,1413.3,1299.2
PBANKA_0907800,1982.725,1737.6,2227.85,1.28247344596962,0.358928954670891,6.02655365665573,0.195593621270564,1,0.603120677469814,974.64301479122,1619.6,1855.6,1947.3,2508.4
PBANKA_1400300,258.375,302.2,214.55,0.711180410876932,-0.491712508514845,3.09212710202963,0.196044758590623,1,0.603872825473434,976.462358790543,279.3,325.1,261.9,167.2
PBANKA_1211100,1080.65,1225.95,935.35,0.762798555865628,-0.390625982552202,5.15184767057952,0.196079918044555,1,0.603872825473434,977.066231616017,1303.3,1148.6,1076.7,794
PBANKA_1315800,177.025,142.85,211.2,1.46498173378635,0.550882676429002,2.56677666607652,0.196268873186992,1,0.604081405244461,978.007795090782,195.2,90.5,218.1,204.3
PBANKA_1320400,2560.375,2874.7,2246.05,0.781201850156051,-0.356232728857999,6.39490160889471,0.196390569181678,1,0.604082843353272,978.614206232301,3065.7,2683.7,2479.6,2012.5
PBANKA_1220300,756.625,856.4,656.85,0.766861025381623,-0.382962946310782,4.63828740222846,0.196545846778475,1,0.604187510485589,979.387954497141,874,838.8,653.4,660.3
PBANKA_0832200,537.4,452.5,622.3,1.37551181097258,0.459968527555551,4.14760147905893,0.196925813162423,1,0.604624661311763,980.70120064768,431.1,473.9,465.4,779.2
PBANKA_0400200,35.275,43.2,27.35,0.645139749827812,-0.632316384669369,0.261776303494427,0.196930729542242,1,0.604624661311763,981.305825308991,34.3,52.1,34.3,20.4
PBANKA_0307300,1184.325,1017.1,1351.55,1.33078634394511,0.412278966987347,5.28374252431643,0.197270110673319,1,0.604878727156947,982.323052902883,778.2,1256,1300.8,1402.3
PBANKA_0216781,231.85,188.2,275.5,1.4612184571108,0.54717188206335,2.94446286687863,0.197363009354016,1,0.604878727156947,982.92793163004,197,179.4,178.6,372.4
PBANKA_1141800,311.55,257.25,365.85,1.42257282093747,0.508502505408038,3.36566276743808,0.197425904006675,1,0.604878727156947,983.532810357197,243.1,271.4,262.7,469
PBANKA_0819400,3206.8,3592.2,2821.4,0.785346352274859,-0.348599045330336,6.7194548353311,0.197582628878154,1,0.604878727156947,984.137689084353,3781.5,3402.9,3036,2606.8
PBANKA_0717300,7173.75,8221.7,6125.8,0.745004669109241,-0.424678627594926,7.88067576898387,0.197620423000504,1,0.604878727156947,984.74256781151,9654.4,6789,7537.6,4714
PBANKA_1316600,833.55,723.7,943.4,1.30320046151866,0.382059019895781,4.77920741726934,0.1977919663881,1,0.604910779289724,985.39965946296,742,705.4,1016.6,870.2
PBANKA_1409300,684.95,777.3,592.6,0.76250716457106,-0.391177201596505,4.49480363184647,0.197963479582308,1,0.604910779289724,986.004570242249,766.4,788.2,612.2,573
PBANKA_1037900,5726,4998.05,6453.95,1.29144878793751,0.368990434897273,7.55559157184021,0.197995079474521,1,0.604910779289724,986.609481021539,4645.6,5350.5,7086.9,5821
PBANKA_1463700,7000.7,8098.65,5902.75,0.728782823991923,-0.456439136891304,7.84547647153995,0.198154675325653,1,0.605027418595423,987.40474714773,9745.7,6451.6,7656.1,4149.4
PBANKA_1435500,1919.075,2180.3,1657.85,0.760038788097111,-0.39585504742667,5.97961265912239,0.198489334412452,1,0.605437618499609,988.679631009862,2578.6,1782,1986.8,1328.9
PBANKA_1313500,1173.925,1022.7,1325.15,1.29652734236004,0.374652631390812,5.27152959201029,0.198532022602521,1,0.605437618499609,989.285068628362,933.6,1111.8,1287,1363.3
PBANKA_1465600,184.8,226.35,143.25,0.633997243681402,-0.657451526661191,2.6124230989265,0.199226891329023,1,0.606746839337781,992.031082317271,219.6,233.1,221.5,65
PBANKA_1316100,20544.775,23264.6,17824.95,0.766165875794194,-0.384271323783384,9.39833323950426,0.199335788698745,1,0.606746839337781,992.637829156609,25599.4,20929.8,20279.3,15370.6
PBANKA_0941700,6155.025,5364.35,6945.7,1.2950408455906,0.372997601233602,7.65973648630497,0.199408211844378,1,0.606746839337781,993.244575995947,4617.5,6111.2,7041.4,6850
PBANKA_0306000,11228.875,9179.95,13277.8,1.44613912563284,0.532206353260908,8.52712806465365,0.199448389089963,1,0.606746839337781,993.851322835285,13079.9,5280,16795.1,9760.5
PBANKA_0810900,7392.275,8388.1,6396.45,0.762520845740972,-0.391151316490326,7.92388908267207,0.199983726141125,1,0.608004214375367,996.518907361227,9108.5,7667.7,7529.1,5263.8
PBANKA_1421300,1229.275,1073.55,1385,1.28942759865357,0.366730768089581,5.33837110756669,0.200407487579694,1,0.608593835090926,998.093889549119,1144.2,1002.9,1414.1,1355.9
PBANKA_0308300,3031.275,3522.3,2540.25,0.720872991727868,-0.472182996787601,6.63878704400473,0.200421931243068,1,0.608593835090926,998.70248338421,4781.1,2263.5,3098.7,1981.8
PBANKA_1462400,137.9,114.45,161.35,1.40906693716705,0.49474014793226,2.20418057969596,0.200843162770204,1,0.60920307070887,1000.31144210396,113.9,115,142.5,180.2
PBANKA_0706600,299.625,354.1,245.15,0.694974849396571,-0.5249673261266,3.30002798914925,0.201006192271111,1,0.60920307070887,1000.92064517467,235.9,472.3,227.5,262.8
PBANKA_1235100,1859.9,1594.9,2124.9,1.33355193576069,0.415274012369404,5.93403221153248,0.201156403348207,1,0.60920307070887,1001.52984824538,1188.5,2001.3,1727.5,2522.3
PBANKA_1021900,509.425,432.05,586.8,1.35892840544992,0.442469450348733,4.07070236780143,0.201190319243596,1,0.60920307070887,1002.13905131609,404,460.1,481.7,691.9
PBANKA_0940900,1892.9,2117.3,1668.5,0.788325745915731,-0.343136202631021,5.95914959233747,0.201233845953602,1,0.60920307070887,1002.7482543868,1955.8,2278.8,1736.9,1600.1
PBANKA_0515400,3184.75,3630.4,2739.1,0.754232434451723,-0.406918902487189,6.70978888597613,0.201513976897499,1,0.609680720631595,1004.14414688024,4482,2778.8,3242.9,2235.3
PBANKA_1219000,2009.3,2252.5,1766.1,0.78406354062687,-0.350957519586783,6.0454291563553,0.202216189670424,1,0.611434024956144,1007.64327312772,2307.4,2197.6,1997.1,1535.1
PBANKA_0829800,3025.075,2667.9,3382.25,1.26776620113091,0.342288711116729,6.63558462317112,0.202463349280396,1,0.611810108832148,1008.87486946421,2653.6,2682.2,3208.6,3555.9
PBANKA_1126600,2022.4,1777.6,2267.2,1.27588608568049,0.351499527409885,6.05507146190682,0.202597710203081,1,0.611845084813304,1009.54438994195,1621.4,1933.8,2029.7,2504.7
PBANKA_0516300,1550.025,1360.3,1739.75,1.27825864394664,0.354179781969932,5.67223635577558,0.202751087131949,1,0.611937411979711,1010.3086671785,1472.3,1248.3,1675.1,1804.4
PBANKA_1235900,1334.525,1504.5,1164.55,0.773651781192424,-0.370243735996279,5.45598168018654,0.202961093860016,1,0.612200442315048,1011.35513070446,1670.2,1338.8,1240.7,1088.4
